instrument_id,signal_date,session_date,exit,entry_price,stop_price,exit_date,exit_price,exit_reason,per_dollar,excess_over_spy,levered,pullback,spy_above_200
CFG,2021-07-28,2021-07-29,wide,42.8714229990,36.67421432287954308933013394,2021-10-22,50.2548590005,time,0.172223,0.143924,False,True,True
SAH,2021-08-03,2021-08-04,base,51.0054900000,46.64221020146302123504055423,2021-09-01,51.2443650000,time,0.004683,-0.024521,False,False,True
SAH,2021-08-03,2021-08-04,wide,51.0054900000,42.27893040292604247008110846,2021-10-28,48.9755000000,time,-0.039799,-0.083856,False,False,True
WCC,2021-08-06,2021-08-09,base,113.5367430015,105.9593673736894512928263340,2021-08-30,121.0123827696619278462596401,target,0.065843,0.042999,False,False,True
WCC,2021-08-06,2021-08-09,wide,113.5367430015,98.38199174587890258565266790,2021-11-02,133.3732819990,time,0.174715,0.129999,False,False,True
DBC,2021-08-12,2021-08-13,base,19.0795350000,18.47234586947483641316702229,2021-08-19,18.21090259622,stop_gap,-0.045527,-0.031937,False,False,True
DBC,2021-08-12,2021-08-13,wide,19.0795350000,17.86515673894967282633404457,2021-11-08,21.2993440005,time,0.116345,0.064744,False,False,True
DT,2021-08-18,2021-08-19,base,62.0510100000,58.38746423113431111658678733,2021-08-24,65.65935554201984170475114557,target,0.058151,0.039714,False,True,True
DT,2021-08-18,2021-08-19,wide,62.0510100000,54.72391846226862223317357466,2021-11-12,74.1229239980,time,0.194548,0.132233,False,True,True
DHR,2021-08-19,2021-08-20,base,285.1957185960,276.0613328669243968774665397,2021-09-02,294.0828670374425396159105322,target,0.031162,0.00899,False,False,True
DHR,2021-08-19,2021-08-20,wide,285.1957185960,266.9269471378487937549330795,2021-09-28,266.7027285022530007681789357,stop,-0.064843,-0.0431,False,False,True
ODFL,2021-08-19,2021-08-20,base,141.3256325025,135.9521371549917253494738753,2021-08-30,146.5759005826142676998196828,target,0.03715,0.017144,False,False,True
ODFL,2021-08-19,2021-08-20,wide,141.3256325025,130.5786418074834506989477507,2021-11-15,179.7500760020,time,0.271886,0.217596,False,False,True
HIW,2021-08-23,2021-08-24,base,45.7428610005,43.97530820450361159219005617,2021-09-10,43.93836894561182855845261652,stop,-0.039449,-0.033801,False,True,True
HIW,2021-08-23,2021-08-24,wide,45.7428610005,42.20775540850722318438011233,2021-11-17,46.1269269990,time,0.008396,-0.036629,False,True,True
BMO,2021-08-25,2021-08-26,base,100.6502979990,97.40534289747272624619853789,2021-09-20,97.32352240943884915615173112,stop,-0.033053,-0.00567,False,False,True
BMO,2021-08-25,2021-08-26,wide,100.6502979990,94.16038779594545249239707579,2021-11-19,108.8755350000,time,0.081721,0.031011,False,False,True
ELME,2021-08-27,2021-08-30,base,24.8624250000,23.78492104499938931236327307,2021-09-28,24.8275800000,time,-0.001402,0.039529,False,False,True
ELME,2021-08-27,2021-08-30,wide,24.8624250000,22.70741708999877862472654613,2021-11-23,25.5872000000,time,0.029151,-0.00614,False,False,True
TQQQ,2021-09-02,2021-09-03,base,37.8814302495,35.85761292799005760798049056,2021-09-13,35.82749253313054595958978695,stop,-0.05422,-0.039874,True,False,True
TQQQ,2021-09-02,2021-09-03,wide,37.8814302495,33.83379560648011521596098112,2021-09-20,33.80537521817067191917957390,stop,-0.1076,-0.065577,True,False,True
BRO,2021-09-03,2021-09-07,base,58.1590660005,56.74546912090414006755232165,2021-09-14,56.69780292684258058989557770,stop,-0.025125,-0.008978,False,False,True
BRO,2021-09-03,2021-09-07,wide,58.1590660005,55.33187224130828013510464330,2021-12-01,63.6581540005,time,0.094553,0.096679,False,False,True
MCO,2021-09-09,2021-09-10,base,382.7212639995,372.4424501691264698013979921,2021-09-17,372.1295985109844035667648178,stop,-0.027675,-0.018605,False,False,True
MCO,2021-09-09,2021-09-10,wide,382.7212639995,362.1636363387529396027959841,2021-09-28,361.8594188842283871335296355,stop,-0.054509,-0.028198,False,False,True
NET,2021-09-13,2021-09-14,base,126.8233820010,117.6546602178103481311368703,2021-09-22,135.8778704170109325612932847,target,0.071394,0.085601,False,False,True
NET,2021-09-13,2021-09-14,wide,126.8233820010,108.4859384346206962622737407,2021-12-08,160.3597819990,time,0.264434,0.207361,False,False,True
PRU,2021-09-14,2021-09-15,base,104.3721600000,100.5093079997299605323286824,2021-09-20,99.97067500756,stop_gap,-0.042171,-0.01127,False,True,True
PRU,2021-09-14,2021-09-15,wide,104.3721600000,96.64645599945992106465736477,2021-12-09,106.4767340005,time,0.020164,-0.021075,False,True,True
THC,2021-09-23,2021-09-24,base,71.4256939995,67.25309515052548606870790823,2021-09-28,67.19660255059904466041019359,stop,-0.05921,-0.036255,False,True,True
THC,2021-09-23,2021-09-24,wide,71.4256939995,63.08049630155097213741581645,2021-10-06,63.02750868465766932082038716,stop,-0.117579,-0.097282,False,True,True
ARWR,2021-09-30,2021-10-01,base,62.6312979990,57.68976358200510602748460847,2021-10-15,67.51607123676545826157847860,target,0.077993,0.05121,False,True,True
ARWR,2021-09-30,2021-10-01,wide,62.6312979990,52.74822916501021205496921694,2021-12-28,66.0269680010,time,0.054217,-0.043955,False,True,True
MMSI,2021-09-30,2021-10-01,base,72.5562569985,69.05097165647608977728327465,2021-10-18,68.99296884028464986187035670,stop,-0.049111,-0.078933,False,True,True
MMSI,2021-09-30,2021-10-01,wide,72.5562569985,65.54568631445217955456654929,2021-11-01,65.49062793794803972374071339,stop,-0.097381,-0.156796,False,True,True
VICR,2021-09-30,2021-10-01,base,137.9589439995,129.9254370783844695781852967,2021-10-05,145.8698172618422133762603789,target,0.057342,0.059967,False,False,True
VICR,2021-09-30,2021-10-01,wide,137.9589439995,121.8919301572689391563705934,2021-12-06,121.7895409359368332474792421,stop,-0.117204,-0.17374,False,False,True
AMRC,2021-10-01,2021-10-04,base,57.9789760005,52.57996878415415505214451962,2021-10-15,63.32474571094369443809928178,target,0.092202,0.052005,False,True,True
AMRC,2021-10-01,2021-10-04,wide,57.9789760005,47.18096156780831010428903924,2021-12-29,78.8605519990,time,0.360158,0.246216,False,True,True
CRL,2021-10-04,2021-10-05,base,401.5606649925,376.6490784529693175108606924,2021-10-26,426.1140148407437767158484306,target,0.061145,0.008363,False,True,True
CRL,2021-10-04,2021-10-05,wide,401.5606649925,351.7374919134386350217213848,2021-12-06,351.4420324202313465683031388,stop,-0.12481,-0.184126,False,True,True
LEGN,2021-10-11,2021-10-12,base,56.9384550000,51.48414421385754854784687996,2021-10-13,51.44089753271790820706668858,stop,-0.096553,-0.10015,False,False,True
LEGN,2021-10-11,2021-10-12,wide,56.9384550000,46.02983342771509709569375992,2021-12-03,45.99116836763581641413337716,stop,-0.192265,-0.237927,False,False,True
INMD,2021-10-13,2021-10-14,base,85.2225900000,72.54205163428721724915824055,2021-11-01,97.82088973788558401333105237,target,0.147828,0.10819,False,False,True
INMD,2021-10-13,2021-10-14,wide,85.2225900000,59.86151326857443449831648110,2022-01-05,59.81122959742883197333789526,stop,-0.298176,-0.356662,False,False,True
CLDX,2021-10-18,2021-10-19,base,45.7028400000,40.96030813166250539506592908,2021-11-16,44.8475640005,time,-0.018714,-0.060077,False,True,True
CLDX,2021-10-18,2021-10-19,wide,45.7028400000,36.21777626332501079013185816,2021-12-01,36.18735333126381778106814740,stop,-0.208203,-0.207893,False,True,True
IWF,2021-10-18,2021-10-19,base,72.5212435005,70.59084855179376933455336937,2021-10-29,74.38909907290889743168765546,target,0.025756,0.00665,False,False,True
IWF,2021-10-18,2021-10-19,wide,72.5212435005,68.66045360308753866910673873,2022-01-13,71.8565557490,time,-0.009165,-0.039988,False,False,True
CAR,2021-10-22,2021-10-25,base,176.7383189970,162.1481653541126910770025691,2021-10-28,162.0119608952152364164978869,stop,-0.083323,-0.089404,False,False,True
CAR,2021-10-22,2021-10-25,wide,176.7383189970,147.5580117112253821540051381,2022-01-20,186.0069559970,time,0.052443,0.07176,False,False,True
CMRE,2021-10-25,2021-10-26,base,14.6073000000,13.42789195996009885102493720,2021-10-27,13.41661253071373236799007625,stop,-0.081513,-0.077083,False,False,True
CMRE,2021-10-25,2021-10-26,wide,14.6073000000,12.24848391992019770204987440,2021-11-16,12.23819519342746473598015251,stop,-0.162186,-0.191399,False,False,True
ROM,2021-10-26,2021-10-27,base,56.7933814995,53.86010968117967615362795667,2021-11-02,59.67648292903335477434109081,target,0.050765,0.033229,True,False,True
ROM,2021-10-26,2021-10-27,wide,56.7933814995,50.92683786285935230725591334,2022-01-20,50.88405931905455045131781837,stop,-0.104049,-0.08821,True,False,True
RPD,2021-10-27,2021-10-28,base,128.5742499975,122.4598984600480054952658185,2021-11-02,122.3570321453415651706497952,stop,-0.048355,-0.056166,False,False,True
RPD,2021-10-27,2021-10-28,wide,128.5742499975,116.3455469225960109905316370,2021-12-03,116.2478166631810303412995904,stop,-0.09587,-0.085179,False,False,True
ASAN,2021-11-05,2021-11-08,base,135.5077220010,120.2202850168263907460888970,2021-11-22,120.1192999774122565778621823,stop,-0.113561,-0.110661,False,False,True
ASAN,2021-11-05,2021-11-08,wide,135.5077220010,104.9328480326527814921777939,2021-11-23,102.61066000000,stop_gap,-0.242769,-0.241191,False,False,True
PSI,2021-11-05,2021-11-08,base,49.9416263340,48.12273057231398204020246191,2021-11-22,51.71704325712564170471130816,target,0.03555,0.03845,False,False,True
PSI,2021-11-05,2021-11-08,wide,49.9416263340,46.30383481062796408040492382,2022-01-10,46.26493958938703659057738368,stop,-0.07362,-0.066327,False,False,True
VCTR,2021-11-18,2021-11-19,base,33.8569200000,30.32328049397371311961149274,2021-12-20,33.8130869990,time,-0.001295,0.028371,False,True,True
VCTR,2021-11-18,2021-11-19,wide,33.8569200000,26.78964098794742623922298548,2022-02-16,34.9825000000,time,0.033245,0.080783,False,True,True
EVH,2021-11-19,2021-11-22,base,28.5542710005,26.15032966960858738259807342,2021-11-29,26.12836339268611616919669104,stop,-0.084958,-0.078606,False,True,True
EVH,2021-11-19,2021-11-22,wide,28.5542710005,23.74638833871717476519614685,2022-01-07,23.72644137251265233839338209,stop,-0.169076,-0.16591,False,True,True
FLNA,2021-11-24,2021-11-26,base,55.9879789995,39.40871075697970692859293849,2021-12-20,39.37560743994384397477292042,stop,-0.296713,-0.28802,False,True,True
FLNA,2021-11-24,2021-11-26,wide,55.9879789995,22.82944251445941385718587697,2022-02-23,38.3108369990,time,-0.315731,-0.235072,False,True,True
NOW,2021-11-24,2021-11-26,base,129.9749590020,122.9800269861579793470093949,2021-12-01,122.8767237634896066443579070,stop,-0.054612,-0.036158,False,True,True
NOW,2021-11-24,2021-11-26,wide,129.9749590020,115.9850949703159586940187898,2022-01-04,115.8876674905408932887158140,stop,-0.108385,-0.148867,False,True,True
WAT,2021-11-24,2021-11-26,base,338.5992079965,320.7810028069304931585998162,2021-12-22,356.1180225589932084556534076,target,0.051739,0.03274,False,True,True
WAT,2021-11-24,2021-11-26,wide,338.5992079965,302.9627976173609863171996325,2022-02-23,306.3867389955,time,-0.095135,-0.014476,False,True,True
CBOE,2021-12-06,2021-12-07,base,131.0354860005,124.1928217238397609653915756,2022-01-05,124.0884997535917355661806467,stop,-0.053016,-0.05323,False,False,True
CBOE,2021-12-06,2021-12-07,wide,131.0354860005,117.3501574471795219307831513,2022-01-14,117.2515833149238911323612935,stop,-0.105192,-0.09759,False,False,True
GPI,2021-12-06,2021-12-07,base,204.1420129965,186.9513496055123945243680523,2021-12-20,186.7943104718437641129675831,stop,-0.084979,-0.056577,False,False,True
GPI,2021-12-06,2021-12-07,wide,204.1420129965,169.7606862145247890487361045,2022-01-21,169.6180872381045882259351662,stop,-0.169117,-0.104412,False,False,True
GLOB,2021-12-09,2021-12-10,base,272.5061799975,241.2907040102688221113776901,2021-12-27,303.4665297937040036991958672,target,0.113613,0.099763,False,True,True
GLOB,2021-12-09,2021-12-10,wide,272.5061799975,210.0752280230376442227553803,2022-03-09,231.5741569990,time,-0.150206,-0.058159,False,True,True
STX,2021-12-09,2021-12-10,base,103.9619590020,96.59895220280463294074071845,2021-12-23,111.2314528299223629509295038,target,0.069925,0.070222,False,True,True
STX,2021-12-09,2021-12-10,wide,103.9619590020,89.23594540360926588148143690,2022-03-09,89.16098720947023409814099249,stop,-0.142369,-0.050323,False,True,True
BOOT,2021-12-13,2021-12-14,base,119.4496939995,107.6307341892404849558396473,2021-12-20,107.5403243725215229484767420,stop,-0.099702,-0.081617,False,True,True
BOOT,2021-12-13,2021-12-14,wide,119.4496939995,95.81177437898096991167929464,2022-01-21,95.13901000000,stop_gap,-0.203522,-0.148749,False,True,True
ACLS,2022-01-03,2022-01-04,base,75.0174930015,68.89953005866803609460554466,2022-01-06,68.84165445341875494428607600,stop,-0.082325,-0.062202,False,False,True
ACLS,2022-01-03,2022-01-04,wide,75.0174930015,62.78156711583607218921108932,2022-01-19,62.72883059945876988857215200,stop,-0.163811,-0.109785,False,False,True
KEYS,2022-01-03,2022-01-04,base,197.4586810005,188.8009871225590840096809332,2022-01-07,188.6423942933761343791128012,stop,-0.044649,-0.020651,False,False,True
KEYS,2022-01-03,2022-01-04,wide,197.4586810005,180.1432932446181680193618664,2022-01-19,179.9919728782926887582256024,stop,-0.088458,-0.034432,False,False,True
AON,2022-01-07,2022-01-10,base,282.1410000000,270.6690298922460682506415302,2022-01-14,270.4416679071365815533109913,stop,-0.041466,-0.039769,False,True,True
AON,2022-01-07,2022-01-10,wide,282.1410000000,259.1970597844921365012830604,2022-04-06,330.2947610045,time,0.170673,0.211467,False,True,True
AFG,2022-01-11,2022-01-12,base,136.8383890020,130.4521981867217323961477024,2022-01-19,130.3426183402448861409349383,stop,-0.04747,-0.006559,False,True,True
AFG,2022-01-11,2022-01-12,wide,136.8383890020,124.0660073714434647922954049,2022-01-24,123.9617919252514522818698768,stop,-0.094101,-0.027904,False,True,True
INDA,2022-01-13,2022-01-14,base,48.0440100000,46.96651185659127735560249825,2022-01-20,46.92705998663174068262379215,stop,-0.023248,0.01542,False,False,True
INDA,2022-01-13,2022-01-14,wide,48.0440100000,45.88901371318255471120499650,2022-01-24,44.39156419622,stop_gap,-0.076023,-0.022485,False,False,True
GD,2022-01-20,2022-01-21,base,206.6432629965,199.6551078329536572563816606,2022-02-02,213.4519677687919038157137000,target,0.032949,-0.011277,False,True,True
GD,2022-01-20,2022-01-21,wide,206.6432629965,192.6669526694073145127633211,2022-04-19,246.4667010020,time,0.192716,0.176596,False,True,True
CALM,2022-01-24,2022-01-25,base,39.7398610005,37.44858737863459949554827828,2022-02-07,41.99582846928261356802798227,target,0.056768,0.02733,False,False,False
CALM,2022-01-24,2022-01-25,wide,39.7398610005,35.15731375676919899109655655,2022-04-21,56.3618040005,time,0.418269,0.410006,False,False,False
CF,2022-01-24,2022-01-25,base,71.4957289995,65.90010365385824896192454870,2022-02-11,77.02659760749183196720346792,target,0.077359,0.063573,False,True,False
CF,2022-01-24,2022-01-25,wide,71.4957289995,60.30447830821649792384909740,2022-04-21,99.3103209995,time,0.389039,0.380776,False,True,False
DBC,2022-01-27,2022-01-28,base,22.3511700000,21.80167573596466568799701859,2022-02-04,22.88142770605354463118089891,target,0.023724,0.008451,False,False,False
DBC,2022-01-27,2022-01-28,wide,22.3511700000,21.25218147192933137599403718,2022-04-26,27.3063400000,time,0.221696,0.280187,False,False,False
ICLR,2022-02-01,2022-02-02,base,276.0379439970,256.2171174452527463162231515,2022-02-14,256.0018950665987340093175241,stop,-0.072584,-0.032506,False,False,True
ICLR,2022-02-01,2022-02-02,wide,276.0379439970,236.3962908935054926324463030,2022-02-16,236.1977180091549480186350481,stop,-0.144329,-0.120824,False,False,True
ON,2022-02-02,2022-02-03,base,56.2381039995,49.65446477861503922266019904,2022-02-07,62.76897295607983741028683553,target,0.116129,0.114651,False,False,True
ON,2022-02-02,2022-02-03,wide,56.2381039995,43.07082555773007844532039809,2022-05-02,55.5921890005,time,-0.011485,0.060436,False,False,True
CPT,2022-02-04,2022-02-07,base,162.2810969985,153.1229410316158457854799379,2022-03-04,171.2952439928932315249798652,target,0.055547,0.089285,False,False,True
CPT,2022-02-04,2022-02-07,wide,162.2810969985,143.9647850647316915709598757,2022-05-04,152.7135980035,time,-0.058956,-0.018264,False,False,True
FSK,2022-02-10,2022-02-11,base,21.9609760005,21.17716671745677227839203933,2022-02-24,20.64167740378,stop_gap,-0.060075,-0.032467,False,False,True
FSK,2022-02-10,2022-02-11,wide,21.9609760005,20.39335743441354455678407865,2022-05-02,20.37622701416863717935638002,stop,-0.072162,-0.013178,False,False,True
ACAD,2022-02-14,2022-02-15,base,27.2936410005,24.73757482479783124967835067,2022-02-23,24.71679526194500107142862086,stop,-0.094412,-0.040276,False,False,False
ACAD,2022-02-14,2022-02-15,wide,27.2936410005,22.18150864909566249935670133,2022-03-14,22.16287618183042214285724170,stop,-0.187984,-0.122752,False,False,False
AMTX,2022-02-15,2022-02-16,base,10.8654300000,8.899394730127633256173471170,2022-02-28,12.82068683904567395576171455,target,0.179952,0.202276,False,False,True
AMTX,2022-02-15,2022-02-16,wide,10.8654300000,6.933359460255266512346942340,2022-05-12,6.38577020000,stop_gap,-0.412286,-0.29079,False,False,True
FCFS,2022-02-15,2022-02-16,base,76.6983340020,71.29103249086654595868629759,2022-02-22,71.23114802357421806008100110,stop,-0.071282,-0.033149,False,False,True
FCFS,2022-02-15,2022-02-16,wide,76.6983340020,65.88373097973309191737259518,2022-03-07,65.82838864571011612016200220,stop,-0.141723,-0.080886,False,False,True
CNI,2022-02-16,2022-02-17,base,126.2330829990,120.9626267981964324103272257,2022-02-23,120.8610181916859474071025508,stop,-0.042557,-0.007985,False,False,True
CNI,2022-02-16,2022-02-17,wide,126.2330829990,115.6921705973928648206544515,2022-04-27,115.5949891740910548142051018,stop,-0.084273,-0.038994,False,False,True
IMO,2022-02-16,2022-02-17,base,44.2020900000,41.40470280886560725698137156,2022-03-07,46.95999763029383985311449279,target,0.062393,0.102731,False,False,True
IMO,2022-02-16,2022-02-17,wide,44.2020900000,38.60731561773121451396274313,2022-05-16,50.6846440005,time,0.146657,0.231245,False,False,True
SUN,2022-02-16,2022-02-17,base,42.1510660005,39.92920439472988523215158060,2022-03-14,39.89566386303831212855657327,stop,-0.053508,-0.00761,False,True,True
SUN,2022-02-16,2022-02-17,wide,42.1510660005,37.70734278895977046430316120,2022-05-16,39.8900450000,time,-0.053641,0.030947,False,True,True
OTTR,2022-02-18,2022-02-22,base,61.2005829990,57.34171148368410700789537139,2022-03-22,62.4387659995,time,0.020232,-0.026373,False,True,False
OTTR,2022-02-18,2022-02-22,wide,61.2005829990,53.48283996836821401579074278,2022-05-18,64.2378620015,time,0.049628,0.137414,False,True,False
PBR,2022-02-23,2022-02-24,base,13.9569750000,13.01207967853396548783511861,2022-03-01,14.88935275039600304317466289,target,0.066804,0.062881,False,False,False
PBR,2022-02-23,2022-02-24,wide,13.9569750000,12.06718435706793097567023721,2022-05-20,15.4122900000,time,0.104272,0.194559,False,False,False
FLO,2022-02-28,2022-03-01,base,27.3136489995,26.03000335954155454842706166,2022-03-07,26.00813815671953964260638293,stop,-0.047797,-0.023261,False,True,False
FLO,2022-02-28,2022-03-01,wide,27.3136489995,24.74635771958310909685412332,2022-03-08,24.72557077909865928521276586,stop,-0.094754,-0.062822,False,True,False
ARCC,2022-03-01,2022-03-02,base,22.1210560005,21.31555152972093856826056857,2022-03-07,21.29764646643597297986322969,stop,-0.037223,0.004934,False,True,False
ARCC,2022-03-01,2022-03-02,wide,22.1210560005,20.51004705894187713652113715,2022-03-08,20.49281861941236595972645939,stop,-0.073606,-0.024187,False,True,False
ALNY,2022-03-03,2022-03-04,base,164.5222220010,152.5368133170088623682629885,2022-03-14,152.4086823938225749238736476,stop,-0.073629,-0.038527,False,False,False
ALNY,2022-03-03,2022-03-04,wide,164.5222220010,140.5514046330177247365259770,2022-04-28,140.4333414531259898477472952,stop,-0.146417,-0.136329,False,False,False
XOM,2022-03-04,2022-03-07,base,87.1635630015,82.16313715235448586220308241,2022-03-09,82.09412011714650809407883182,stop,-0.05816,-0.077186,False,False,False
XOM,2022-03-04,2022-03-07,wide,87.1635630015,77.16271130320897172440616482,2022-03-15,77.09789462571427618815766364,stop,-0.11548,-0.13155,False,False,False
MAA,2022-03-08,2022-03-09,base,211.8058469985,200.7211120596727098019513171,2022-04-06,217.1613689980,time,0.025285,-0.019426,False,True,False
MAA,2022-03-08,2022-03-09,wide,211.8058469985,189.6363771208454196039026342,2022-05-02,189.4770825640639094514353560,stop,-0.105421,-0.075169,False,True,False
CLH,2022-03-16,2022-03-17,base,110.5252360005,102.9654203588940964721159795,2022-04-14,107.8060709995,time,-0.024602,-0.017166,False,False,False
CLH,2022-03-16,2022-03-17,wide,110.5252360005,95.40560471728819294423195908,2022-05-04,95.32546400932567086215880423,stop,-0.137523,-0.110294,False,False,False
TW,2022-03-21,2022-03-22,base,89.4246869985,84.00497172330277169098692545,2022-04-18,83.93440754705519736276649643,stop,-0.061396,-0.03555,False,False,False
TW,2022-03-21,2022-03-22,wide,89.4246869985,78.58525644810554338197385090,2022-04-25,78.51924483268913472553299287,stop,-0.121951,-0.075064,False,False,False
HUN,2022-03-22,2022-03-23,base,39.8399100000,36.95095046843433922914355632,2022-03-25,36.91991167004085438419107573,stop,-0.073293,-0.093325,False,False,True
HUN,2022-03-22,2022-03-23,wide,39.8399100000,34.06199093686867845828711263,2022-04-07,34.03337886448170876838215146,stop,-0.145747,-0.156945,False,False,True
HSIC,2022-03-25,2022-03-28,base,88.5542570010,84.80906532648235563563866090,2022-04-14,92.22191713863020954309527558,target,0.041417,0.081162,False,False,True
HSIC,2022-03-25,2022-03-28,wide,88.5542570010,81.06387365196471127127732180,2022-04-29,80.99577999809706091380944885,stop,-0.085354,0.010959,False,False,True
LXU,2022-03-25,2022-03-28,base,23.0115000000,19.66677862689778764893173813,2022-03-29,19.65025853285119350730663547,stop,-0.146068,-0.158439,False,False,True
LXU,2022-03-25,2022-03-28,wide,23.0115000000,16.32205725379557529786347626,2022-06-13,16.30834672570238701461327094,stop,-0.291296,-0.113827,False,False,True
AVA,2022-03-30,2022-03-31,base,45.1725770010,43.30502737838961594323566150,2022-04-25,43.26865115539176866584334354,stop,-0.042148,0.009066,False,False,True
AVA,2022-03-30,2022-03-31,wide,45.1725770010,41.43747775577923188647132299,2022-04-29,41.40267027446437733168668708,stop,-0.083456,0.004313,False,False,True
CLH,2022-04-05,2022-04-06,base,109.9749579990,103.7138485958935731716988172,2022-04-25,103.6267289630730225702345902,stop,-0.057724,-0.01739,False,False,True
CLH,2022-04-05,2022-04-06,wide,109.9749579990,97.45273919278714634339763448,2022-05-04,97.37087889186520514046918047,stop,-0.114609,-0.075506,False,False,True
SITM,2022-04-05,2022-04-06,base,205.2325700025,171.2920040865055698614221182,2022-04-21,171.1481188030729051827385236,stop,-0.166077,-0.147131,False,True,True
SITM,2022-04-05,2022-04-06,wide,205.2325700025,137.3514381705111397228442364,2022-07-05,137.2360629624479103654770472,stop,-0.331314,-0.18673,False,True,True
CNOB,2022-04-06,2022-04-07,base,31.0255050000,29.38741734413027794660513839,2022-04-25,29.36273191356120851312999007,stop,-0.053594,-0.008448,False,True,False
CNOB,2022-04-06,2022-04-07,wide,31.0255050000,27.74932968826055589321027679,2022-04-29,27.72602025132241702625998016,stop,-0.106347,-0.024412,False,True,False
SFM,2022-04-14,2022-04-18,base,31.5057450000,29.29881364932366074399733405,2022-04-28,29.27420264585822886897237629,stop,-0.07083,-0.047632,False,True,False
SFM,2022-04-14,2022-04-18,wide,31.5057450000,27.09188229864732148799466810,2022-05-05,26.89794000000,stop_gap,-0.146253,-0.091089,False,True,False
ARCO,2022-04-20,2022-04-21,base,7.7638800000,7.158223314686212647149173631,2022-05-02,7.152210407101876228525568325,stop,-0.078784,-0.024956,False,True,False
ARCO,2022-04-20,2022-04-21,wide,7.7638800000,6.552566629372425294298347262,2022-05-09,6.547062473403752457051136650,stop,-0.156728,-0.065667,False,True,False
GUNR,2022-04-22,2022-04-25,base,44.5222500000,42.69142659292339579520098915,2022-05-04,46.31413682541465985726697968,target,0.040247,0.038964,False,True,False
GUNR,2022-04-22,2022-04-25,wide,44.5222500000,40.86060318584679159040197829,2022-06-17,40.82628027917068028546604063,stop,-0.083014,0.06319,False,True,False
PTEN,2022-04-28,2022-04-29,base,16.4482210005,14.45492791145841942541111549,2022-05-09,14.44278577201279435309377015,stop,-0.121924,-0.088356,False,False,False
PTEN,2022-04-28,2022-04-29,wide,16.4482210005,12.46163482241683885082223099,2022-07-06,12.45116704916600870618754032,stop,-0.243008,-0.173227,False,False,False
SPHD,2022-05-03,2022-05-04,base,47.9039410005,46.41889061581608642876200952,2022-05-10,46.37989874769880091616184943,stop,-0.031815,0.038036,False,True,False
SPHD,2022-05-03,2022-05-04,wide,47.9039410005,44.93384023113217285752401904,2022-06-13,44.51110960000,stop_gap,-0.070826,0.055171,False,True,False
RIO,2022-05-04,2022-05-05,base,69.0044860005,64.47693375063215220147010791,2022-05-10,64.42277312628162119362087302,stop,-0.066397,-0.030825,False,True,False
RIO,2022-05-04,2022-05-05,wide,69.0044860005,59.94938150076430440294021582,2022-07-01,59.39463540378,stop_gap,-0.139264,-0.060557,False,True,False
AZO,2022-05-06,2022-05-09,base,1952.6358640170,1817.470823105559875900246296,2022-05-18,1815.944147614151205604490089,stop,-0.070004,-0.054156,False,True,False
AZO,2022-05-06,2022-05-09,wide,1952.6358640170,1682.305782194119751800492593,2022-08-04,2163.0478180585,time,0.107758,0.067574,False,True,False
CVBF,2022-05-06,2022-05-09,base,23.7518700000,22.64282788858659384847718947,2022-05-27,24.84002894523981889035553137,target,0.045814,0.002892,False,False,False
CVBF,2022-05-06,2022-05-09,wide,23.7518700000,21.53378577717318769695437894,2022-08-04,25.9470190005,time,0.09242,0.052236,False,False,False
EEFT,2022-05-13,2022-05-16,base,111.0855139995,99.54530991275554645220136868,2022-05-31,122.5227124830520082068184804,target,0.102959,0.070866,False,True,False
EEFT,2022-05-13,2022-05-16,wide,111.0855139995,88.00510582601109290440273737,2022-08-11,100.7995730010,time,-0.092595,-0.142334,False,True,False
COP,2022-05-16,2022-05-17,base,107.0735069985,97.69580315498631864042176857,2022-05-31,116.3533918249063898672361857,target,0.086668,0.075378,False,False,False
COP,2022-05-16,2022-05-17,wide,107.0735069985,88.31809931147263728084353713,2022-06-23,88.24391210805100026552762856,stop,-0.175857,-0.101748,False,False,False
CBU,2022-05-19,2022-05-20,base,63.9919789995,60.71903098089628037772260688,2022-06-02,67.20842447940851249779468011,target,0.050263,-0.020984,False,True,False
CBU,2022-05-19,2022-05-20,wide,63.9919789995,57.44608296229256075544521375,2022-08-17,72.1638970015,time,0.127702,0.032689,False,True,False
CHD,2022-05-19,2022-05-20,base,88.7943750000,83.42792854167178682932672283,2022-06-14,83.35784908169678252839008838,stop,-0.061226,-0.020777,False,True,False
CHD,2022-05-19,2022-05-20,wide,88.7943750000,78.06148208334357365865344565,2022-08-17,88.2058750000,time,-0.006628,-0.101641,False,True,False
DXJ,2022-05-27,2022-05-31,base,64.5022360005,62.58704795226042304830887762,2022-06-07,66.36163341253863570705170184,target,0.028827,0.022022,False,False,False
DXJ,2022-05-27,2022-05-31,wide,64.5022360005,60.67185990402084609661775525,2022-08-25,66.1069290005,time,0.024878,0.008943,False,False,False
XLB,2022-05-31,2022-06-01,base,42.6062914995,40.47510087889679353439846744,2022-06-13,39.63959479622,stop_gap,-0.06963,0.01482,False,False,False
XLB,2022-05-31,2022-06-01,wide,42.6062914995,38.34391025829358706879693489,2022-06-15,38.31170137367662045565914546,stop,-0.100797,-0.026601,False,False,False
TDY,2022-06-01,2022-06-02,base,414.4271110005,390.7709439861333452888644686,2022-06-10,384.24206595464,stop_gap,-0.072836,-0.006734,False,False,False
