instrument_id,signal_date,session_date,arm,fill,spread_bps,entry_price,stop_price,exit_date,exit_price,exit_reason,shares,net_r,per_dollar
SHM,2022-12-01,2022-12-02,C,47.030000,1.063038163070054214946316573,47.03499946848091846497289254,46.77047670620547750425493813,2023-01-03,47.02499953162538535133411289,time,3780,-0.03780369133269683831373508250,-0.000213
THO,2022-12-01,2022-12-02,O,85.840000,25.63505010487065951992542531,86.06005127010020974131903989,79.46030668860913475792983379,2022-12-07,79.37977259399230117540490491,stop,151,-1.012202607786169594357674529,-0.077623
THO,2022-12-01,2022-12-02,T,88.760000,10.13513513513513513513513514,88.84995945945945945945945950,82.25021487796838447607025340,2022-12-07,82.16685317370017327558774977,stop,151,-1.012631050071543428989321399,-0.075218
THO,2022-12-01,2022-12-02,C,90.430000,1.105705440070765148164528970,90.43999889429455992923485184,83.84025431280348494584564574,2022-12-06,83.75528108208104898137350488,stop,151,-1.012875230196141625653836558,-0.073913
OPCH,2022-12-13,2022-12-14,O,30.750000,100.7802340702210663198959688,31.05989921976592977893368011,28.95491006749876696801193910,2023-01-04,28.94568288137145697216489897,stop,475,-1.004383483932623559647669925,-0.068069
OPCH,2022-12-13,2022-12-14,T,31.380000,3.186743148502230720203951562,31.39000000000000000000000000,29.28501084773283718907825899,2022-12-16,29.27567846696555457684464578,stop,475,-1.004433457890854801498468372,-0.067357
OPCH,2022-12-13,2022-12-14,C,31.340000,4.78545222523528473440740150,31.35499760727388738235763279,29.25000845500672457143589178,2022-12-16,29.24068722860296207157246415,stop,475,-1.004428158878502125644322056,-0.067431
CBZ,2022-12-16,2022-12-19,O,48.010000,39.60808838857619345424223473,48.20015843235355430477381695,45.96873680273079338756696231,2023-01-05,45.93977099504161204327738010,stop,448,-1.012980876094706601047602463,-0.046896
CBZ,2022-12-16,2022-12-19,T,47.620000,6.301197227473219911783238815,47.65000630119722747321991179,45.41858467157446655601305715,2023-01-10,45.38996552559363828471122157,stop,448,-1.012825521452737087276065317,-0.04743
CBZ,2022-12-16,2022-12-19,C,47.040000,3.187759005419190309212623526,47.05499521836149187121453616,44.82357358873873095400768152,2023-01-19,46.38521079757730315588141536,time,448,-0.3001604053185685716089058249,-0.014234
ARW,2022-12-21,2022-12-22,O,104.380000,86.73151564521539125017969235,105.2853035603047582538693756,99.76196121018419483781917735,2023-01-09,110.7279168954825668093120264,target,181,0.9853840283970460912780098386,0.051694
ARW,2022-12-21,2022-12-22,T,102.945000,7.28544368352032638787702171,103.0200000000000000000000000,97.49665764987943658394980175,2023-01-04,108.4642637093292763962220981,target,181,0.9856828282987816439262317252,0.052847
ARW,2022-12-21,2022-12-22,C,103.415000,4.352241404323226461627738285,103.4600087044828086464529233,97.93666635436224523040272505,2023-01-06,108.9039518479484082186574979,target,181,0.9856247899148908053089767966,0.052619
ICSH,2022-12-22,2022-12-23,O,50.000000,0.999900009999000099990001000,50.00499950004999500049995000,49.93660555953096176191339931,2023-01-06,50.06838660190883735535096559,target,14621,0.9267941191544952912975673959,0.001268
ICSH,2022-12-22,2022-12-23,T,50.010000,0.999900009999000099990001000,50.01500049995000499950004999,49.94660655943097176091349930,2023-01-06,50.07838660180885735235136554,target,14621,0.9267794979763263903358289092,0.001267
ICSH,2022-12-22,2022-12-23,C,50.005000,0.999900009999000099990001000,50.01000000000000000000000000,49.94160605948096676141344931,2023-01-06,50.07338660185884735385116557,target,14621,0.9267868085654108408166981526,0.001267
PFG,2023-01-06,2023-01-09,O,87.360000,23.41920374707259953161592506,87.56459016393442622950819676,83.59304695755952007320250077,2023-01-26,91.50999960300210080573457628,target,251,0.9934197449330821652542618154,0.045057
PFG,2023-01-06,2023-01-09,T,87.560000,2.855021983669274253411751270,87.58499857248900816536287328,83.61345536611410200905717729,2023-01-26,91.53040218491117523803878895,target,251,0.9934182778344747143937199224,0.045047
PFG,2023-01-06,2023-01-09,C,86.950000,1.724633515377982178787007761,86.96499568841621155504455305,82.99345248204130539873885706,2023-01-26,90.91057631302477524640667848,target,251,0.9934628479618026730338574456,0.04537
FNB,2023-01-12,2023-01-13,O,13.280000,11.29092961987203613097478359,13.29499435453519006398193451,12.79881295571178815576379655,2023-01-18,12.79396675618293098493616921,stop,2015,-1.009766991548552594768977428,-0.037685
FNB,2023-01-12,2023-01-13,T,13.203000,3.786444528587656190836804241,13.20799924271109428246876183,12.71181784388769237425062387,2023-01-19,12.62572826496048174633044787,stop_gap,2015,-1.173504244881721465907553931,-0.044085
FNB,2023-01-12,2023-01-13,C,13.410000,3.729951510630361805296531145,13.41500186497575531518090265,12.91882046615235340696276469,2023-01-18,12.91392882644536652570302869,stop,2015,-1.009858571318043073481272931,-0.037352
NSIT,2023-01-17,2023-01-18,O,111.470000,83.45297918162239770279971285,112.4002503589375448671931084,108.0841202143718628239085801,2023-02-02,116.5904275749023241476246033,target,231,0.9708180883378860692118508588,0.037279
NSIT,2023-01-17,2023-01-18,T,111.210000,10.79136690647482014388489208,111.3300107913669064748201439,107.0138806468012244315356156,2023-02-02,115.5213429421168339261786600,target,231,0.9710856740562181071836700363,0.037648
NSIT,2023-01-17,2023-01-18,C,110.975000,4.054967334985357062401441766,111.0200000000000000000000000,106.7038698554343179567154717,2023-02-02,115.2116666947693881417989695,target,231,0.9711631842350717048670544759,0.037756
