regime,arm,period,instrument_id,signal_date,entry_date,exit_date,entry_price,stop_price,exit_price,shares,initial_risk_per_share,costs,mfe,mae,exit_reason,gross_r,net_r,holding_days
3x,D,primary,NEO,2019-01-09,2019-01-10,2019-02-08,14.9423800000,13.51697229995560399037673094,16.5151909985,701,1.42540770004439600962326906,21.030,1.436515321150730736180405588,-0.07884060118133204409605003856,time,1.103411324669435236116341796,1.082364714637045475279168801,29
3x,D,primary,NEO,2019-02-12,2019-02-13,2019-03-14,17.0054700000,15.99396444592373884694299936,19.7403450000,988,1.01150555407626115305700064,29.640,2.970354426520012312701169785,-0.6974464916747376815187756320,time,2.703766666410027083669862413,2.674107906871729789457111969,29
3x,D,primary,NEO,2019-05-02,2019-05-03,2019-05-22,22.8842750000,21.05924779938245670315180127,20.7588159985,547,1.82502720061754329684819873,16.410,0.5291564967761702140287008343,-1.218762656933201483661175333,stop_gap,-1.164617711330986266383788105,-1.181055822494397285484319856,19
3x,D,primary,NEO,2019-08-01,2019-08-02,2019-08-05,25.9388500000,23.89693884498907028854725379,23.86109343672158668311443291,489,2.04191115501092971145274621,14.670,0.09851016265148094180770378170,-1.174805766702008987240644542,stop,-1.017554832481088892518049485,-1.032246950659873913841700676,3
3x,D,primary,NEO,2019-10-28,2019-10-29,2019-11-26,22.9543800000,21.49797791353831970934917304,25.9809700000,686,1.45640208646168029065082696,20.580,2.420773790955952017629526966,-0.9162160727480591491234082411,time,2.078128030805751844225228476,2.057529323704964305996807430,28
3x,D,primary,NEO,2019-12-06,2019-12-09,2020-01-08,26.5397500000,24.97799641226128583285241453,29.1861550000,640,1.56175358773871416714758547,19.200,2.215618409438166567793531670,-0.6529519176431097052257651675,time,1.694508673312393958772239341,1.675299497014974698015413693,30
3x,D,primary,NEO,2020-01-10,2020-01-13,2020-02-11,30.3254210015,28.61878251324646548671726879,33.3898390015,585,1.70663848825353451328273121,17.550,2.410925352275746411181236263,-0.5774046514727423589673979141,time,1.795587068434118606698028225,1.778008653200614705402271299,29
3x,D,primary,NEO,2020-02-12,2020-02-13,2020-02-24,34.1711789985,31.74259022086957346218320839,30.9435150000,411,2.42858877763042653781679161,12.330,0.3289243567531471617965474177,-1.972824729584212739697131782,stop_gap,-1.329028622807534734261035100,-1.341381475738557083992718626,11
3x,D,primary,NEO,2020-04-24,2020-04-27,2020-05-01,30.1251200000,26.48268897360838532180352090,26.44296494014797274382081562,274,3.64243102639161467819647910,8.220,0.3554988387200228720749525646,-1.138009194948675713189892017,stop,-1.010905912335082790016066270,-1.019142169873696936625982692,4
3x,D,primary,NEO,2020-07-20,2020-07-21,2020-08-18,37.5562500000,34.85530545507462319712966357,39.4008090015,370,2.70094454492537680287033643,11.100,1.286123777152919912376664454,-0.9464281689169688212973500706,time,0.6829310897795432158117836600,0.6718238643252609411364113364,28
3x,D,primary,NEO,2020-10-06,2020-10-07,2020-11-04,39.2287529970,36.42527450973574517128158162,40.4791909985,356,2.80347848726425482871841838,10.680,1.908789037372625031978532273,-0.5310370683289180847085311391,time,0.4460308888334744634936042213,0.4353298971418010287712925396,28
3x,D,primary,NEO,2021-02-12,2021-02-16,2021-02-17,61.6623550000,57.14099172670988019789607545,57.05528023911981537759923134,221,4.52136327329011980210392455,6.630,0,-1.194851347582340120339143542,stop,-1.018957000888737262707118852,-1.025592167803376595800095549,1
3x,D,primary,NEO,2021-04-21,2021-04-22,2021-05-04,51.5572200000,47.06979812354060810993560826,46.99919342635529719777070485,222,4.48742187645939189006439174,6.660,0.1632966590112916851982655498,-1.196058928213537154922848740,stop,-1.015733911169729048442722424,-1.022419264324817336152076196,12
3x,D,primary,NEO,2021-06-23,2021-06-24,2021-07-14,45.5582370030,42.76234016915210423811569093,42.69819665889837608175851739,357,2.79589683384789576188430907,10.710,0.6623144940764795191704423994,-1.075947426450591332352717846,stop,-1.022942016127773094449280513,-1.033672025775057554996859579,20
3x,D,primary,NEO,2021-07-30,2021-08-02,2021-08-10,46.4095100000,43.42705355071906639965196915,43.36191297039298780005249120,335,2.98245644928093360034803085,10.050,0.7545759806627152036634072279,-1.491894710171801958048056538,stop,-1.021841251141080001158571422,-1.031900073628574482853625484,8
3x,D,primary,NEO,2022-08-09,2022-08-10,2022-08-22,11.7976700000,10.34487823131652630781738523,10.32936091396955151835565915,688,1.45279176868347369218261477,20.640,0.8138330802021494520568393439,-1.003357832431103999543015069,stop,-1.010681033360367020027463669,-1.031330930094835809250189287,12
3x,D,primary,NEO,2022-11-10,2022-11-11,2022-12-12,10.1652250000,8.677654556501392586467517026,11.9919850000,672,1.487570443498607413532482974,20.160,1.394740671991539402339241907,-0.4202994236222772217843151769,time,1.228015794467961354179240422,1.207848682294474502800089787,31
3x,D,primary,NEO,2023-02-01,2023-02-02,2023-02-07,12.8292150000,11.39867706341627710479086927,11.38157904782115268913368297,699,1.43053793658372289520913073,20.970,0.4549232728173179114440918584,-1.034027104190276226982447872,stop,-1.011952158106310902700432279,-1.032923290176840397607848331,5
3x,D,primary,NEO,2023-02-15,2023-02-16,2023-03-17,13.4201000000,12.02913742447230263772962490,18.1127890015,718,1.39096257552769736227037510,21.540,4.378191122568225887102084448,-0.3020210661243881993417930798,time,3.373698965063605650958395441,3.352131166959031392495520430,29
3x,D,holdout,NEO,2023-11-03,2023-11-06,2023-12-05,14.9824400000,13.54255169407186611738785691,18.4522800000,694,1.43988830592813388261214309,20.820,3.331898023095307070611167052,-0.2933838675269332727419164466,time,2.409798027884798189306910717,2.388963078481787115113516404,29
3x,D,holdout,NEO,2024-07-30,2024-07-31,2024-08-05,17.5262500000,15.88415622184799894957903456,15.8162400000,608,1.64209377815200105042096544,18.240,0.4590182424588839438278806037,-1.118236987699022146377179942,stop_gap,-1.041359526935441721185264247,-1.059628885481919959111099726,5
3x,D,holdout,NEO,2024-11-25,2024-11-26,2024-12-26,16.8352139985,15.56900005124833239657453773,17.2540809985,789,1.26621394725166760342546227,23.670,1.709652627187288295305540364,-0.5253567139612186998394387412,time,0.3308027059006543037227533437,0.3071100273725782578378242366,30
3x,D,holdout,NEO,2025-10-02,2025-10-03,2025-10-31,9.0135000000,8.092392090982443049030646983,9.7553450000,1085,0.921107909017556950969353017,32.550,2.601758139886215068753581416,-0.3620639848329032862212891309,time,0.8053833787956975663173380368,0.7728139048976852767022295693,28
3x,D,holdout,NEO,2026-04-15,2026-04-16,2026-04-22,8.6729900000,7.758785687575942998900738585,7.747147509044579084402387477,1093,0.914204312424057001099261415,32.790,0.06236023963706233732102113642,-1.009610201414000468758626534,stop,-1.012730391197242026336480699,-1.045545812862070479583816853,6
3x,D,holdout,NEO,2026-04-28,2026-04-29,2026-04-29,10.2653750000,9.294181441036961132013795163,9.280240168875405690315774470,1029,0.971193558963038867986204837,30.870,0.06654183340033813124655397550,-2.147229026340118072700696273,stop,-1.014354782353005710886926747,-1.045244608302872541639679076,0
3x,D,holdout,NEO,2026-06-24,2026-06-25,2026-07-24,12.9193500000,11.59913744872825277576907685,13.8691650000,757,1.32021255127174722423092315,22.710,2.007744887326405140277462676,-0.01465673082819909813229543802,time,0.7194409711413915448333949076,0.6967173574542611601321616703,29
1x,NONE,primary,NSP,2016-09-15,2016-09-16,2016-10-14,35.1175479990,33.52361873933375477623066202,36.9715069990,627,1.59392925966624522376933798,6.270,1.717423771725727894991738770,-0.3152875172799254057097129196,time,1.163137566336038475244479371,1.156863762188611059237736614,28
1x,NONE,primary,NSP,2017-02-10,2017-02-13,2017-02-13,37.8188989995,36.24028407979696391933673874,36.22216393775706543737707037,633,1.57861491970303608066326126,6.330,2.379365577772814745416405240,-1.057190692087179494926177547,stop,-1.011478506768013559834865211,-1.017813173870919927633905511,0
1x,NONE,primary,NSP,2017-02-14,2017-02-15,2017-03-16,42.2961395010,39.98320125901115766514239208,44.8775519990,432,2.31293824198884233485760792,4.320,1.287912683928190287780243376,-0.9992218810877999150450852328,time,1.116074978197560015474261382,1.111751473220876664747436701,29
1x,NONE,primary,NSP,2017-04-20,2017-04-21,2017-05-01,44.6723270010,42.69722918510803641887220664,42.5537134995,506,1.97509781589196358112779336,5.060,1.089907538593394762465501972,-1.846655376585918939509094588,stop_gap,-1.072662571166493873965724388,-1.077725611548361722049792327,10
1x,NONE,primary,NSP,2017-07-27,2017-07-28,2017-08-25,36.9184520010,35.36349582061092781343419344,40.1549115005,643,1.55495618038907218656580656,6.430,5.277671552742151736390703655,-0.01186528677315109094002878065,time,2.081383089966041184585547282,2.074952040573062240606070651,28
1x,NONE,primary,NSP,2017-09-18,2017-09-19,2017-10-17,41.3206489995,39.64094651948856447587661468,46.4767500000,595,1.67970248001143552412338532,5.950,3.366280081018577065461879042,-0.2653142474951671158588104205,time,3.069651359010255749478714641,3.063697923732877389385283971,28
1x,NONE,primary,NSP,2017-10-18,2017-10-19,2017-11-16,46.9484614995,45.46268095739684572036941680,55.3223230010,673,1.48578054210315427963058320,6.730,5.738759028591466401390079495,-0.5205765438313973434903776567,time,5.636001592568051221471591326,5.629271123486900929149107789,28
1x,NONE,primary,NSP,2017-11-17,2017-11-20,2017-12-19,57.7288510005,54.92412167656390891201328084,58.4207759995,356,2.80472932393609108798671916,3.560,0.5601781198961074413383233895,-0.7768492959036241007688355043,time,0.2466993848907204883927371668,0.2431339784485878709471180764,29
1x,NONE,primary,NSP,2017-12-20,2017-12-21,2017-12-21,60.0300000000,57.54096886960530738210281065,57.51219838517050472841175924,401,2.48903113039469261789718935,4.010,0,-1.136988190079904366137508056,stop,-1.011558909040338293246611504,-1.015576536573351217866505391,0
1x,NONE,primary,NSP,2018-01-08,2018-01-09,2018-02-06,61.0805239995,58.18378340064229275420197483,57.9210259995,345,2.89674059885770724579802517,3.450,0.5072856717234082841660488732,-1.460443507150158366316592490,stop_gap,-1.090707949909601083415003686,-1.094160105758123858499574094,28
1x,NONE,primary,NSP,2018-02-14,2018-02-15,2018-03-16,64.2320969985,59.94565254982542908385961919,71.1643970015,233,4.28644444867457091614038081,2.330,1.707220538869411862967222160,-0.3924226753994510361939800965,time,1.617261132392270927730897797,1.614928196524388132457516583,29
1x,NONE,primary,NSP,2018-03-20,2018-03-21,2018-03-28,72.0360000000,68.12128191175817594424052636,68.08722127080229685626840610,255,3.91471808824182405575947364,2.550,0.1440711661189637434477543207,-1.158704125751544403134432389,stop,-1.008700662522336668058222218,-1.011255124880695452015749626,7
1x,NONE,primary,NSP,2018-04-16,2018-04-17,2018-05-15,74.0870280015,69.67484823212259038961958834,87.3563019990,226,4.41217976937740961038041166,2.260,3.547672764183120981150677647,-0.1557112441946000591429362621,time,3.007419164920469745419564412,3.005152711484142269549745586,28
1x,NONE,primary,NSP,2018-05-21,2018-05-22,2018-05-23,91.7958750000,86.93820420300711571783848651,86.89473510090561215997956727,205,4.85767079699288428216151349,2.050,0.05849037777032715645026040075,-1.059329298968865034101549093,stop,-1.008948548371868443271166674,-1.011007148144868797213251038,1
1x,NONE,primary,NSP,2018-06-04,2018-06-05,2018-07-03,96.1980770010,91.27073228776262254691561107,96.2018750000,202,4.92734471323737745308438893,2.020,1.157200344372436994859079413,-0.7484913712434076711690778063,time,0.0007708003440060982349020527252,-0.001258690300952202793881927274,28
1x,NONE,primary,NSP,2018-07-26,2018-07-27,2018-07-30,102.5512500000,97.93628762661031703032267038,97.88731948279701187180750904,216,4.61496237338968296967732962,2.160,0.3247595275406694508442843620,-1.603750453671368592237919087,stop,-1.010610735224118009445483986,-1.012777600128079298936442698,3
1x,NONE,primary,NSP,2018-08-01,2018-08-02,2018-08-30,104.2520969985,97.41924382710311497040414902,118.6406470015,146,6.83285317139688502959585098,1.460,2.326686173800788246010272256,-0.6384006635412930540427681909,time,2.105789432624154320308068020,2.104325915152146995679313997,28
1x,NONE,primary,NSP,2018-09-04,2018-09-05,2018-09-24,120.5602500000,114.8789839389379146968108483,114.5926769990,176,5.6812660610620853031891517,1.760,0.1038064392093878994534029987,-1.612360326298032201997171543,stop_gap,-1.050394918467238796162167136,-1.052155089508784868061090802,19
1x,NONE,primary,NSP,2018-11-08,2018-11-09,2018-11-14,117.9689590020,109.4978133450327847073759338,109.4430644383602683150222458,118,8.4711456569672152926240662,1.180,0,-1.935860822852507661774201728,stop,-1.006462987285254311322557565,-1.007643465157426814520681118,5
1x,NONE,primary,NSP,2019-01-17,2019-01-18,2019-02-19,99.5997780015,94.00203327849483299286105503,129.6751349975,178,5.59774472300516700713894497,1.780,5.877406639014687236557952010,-0.1464480861606527571717069669,time,5.372763225946814740814980855,5.370976792214154015213659058,32
1x,NONE,primary,NSP,2019-04-03,2019-04-04,2019-04-17,129.8949170010,123.9006887111599882146261192,123.8387383668044082205188061,166,5.9942282898400117853738808,1.660,0.09260241221390239953643376821,-1.033480825463413364944800828,stop,-1.010334999162541650907241402,-1.012003270625767303891658045,13
1x,NONE,primary,NSP,2019-06-10,2019-06-11,2019-07-10,120.2400900000,114.6943445667134918703369384,128.3757819990,180,5.5457454332865081296630616,1.800,1.664322877967045330311363019,-0.3227867239010930957484919150,time,1.467015047277177870890030065,1.465211863175005005593375132,29
1x,NONE,primary,NSP,2019-07-12,2019-07-15,2019-07-29,131.5757499975,126.9458303355954064257982608,126.8823574204276087225853617,215,4.6299196619045935742017392,2.150,2.882177008879377442410382710,-4.999168816674156975633717207,stop,-1.013709290830693825903211637,-1.015869155521712316618953550,14
1x,NONE,primary,NSP,2019-09-11,2019-09-12,2019-09-24,102.6913189995,95.95964888693017745074435054,95.91166906248671236201897836,148,6.73167011256982254925564946,1.480,0.2315444717930439100544020984,-1.004404387980155931199854249,stop,-1.007127477080891704213888438,-1.008612992537349877100011343,12
1x,NONE,primary,NSP,2019-10-17,2019-10-18,2019-11-04,103.7018270010,98.47824434859734376314324674,74.6126769990,191,5.22358265240265623685675326,1.910,0.7634941886418866036044599861,-7.014693063992412173312280736,stop_gap,-5.568812046770248577179963013,-5.570726441672260966540524420,17
1x,NONE,primary,NSP,2019-12-06,2019-12-09,2020-01-08,79.0595069985,74.39228241626170446788938726,87.1064269990,214,4.66722458223829553211061274,2.140,1.986297174723501286576711927,-0.2698614511273357922821013722,time,1.724133874149436977110442314,1.721991273161677303933969255,30
1x,NONE,primary,NSP,2020-01-09,2020-01-10,2020-02-10,88.8644100000,85.35583099356676444343605033,86.4067720015,285,3.50857900643323555656394967,2.850,1.589131095459656269004494176,-0.9418092036522818906357708038,time,-0.7004653433751217934264527700,-0.7033155000857628451192676212,31
1x,NONE,primary,NSP,2020-04-28,2020-04-29,2020-05-14,46.6833300000,40.55402089780078550258141824,40.53374388735188510983012753,163,6.12930910219921449741858176,1.630,1.803901845321005741063036313,-1.077336432197669081448947518,stop,-1.003308204907079158490997123,-1.004939710160487241629452380,15
1x,NONE,primary,NSP,2020-06-05,2020-06-08,2020-06-10,64.0520069985,57.43899549847921028660355818,57.41027600072997068146025640,151,6.61301150002078971339644182,1.510,0.06774417396651912945243742160,-1.066383598225684348291579662,stop,-1.004342877333443215389573055,-1.005855047696366153359898411,2
1x,NONE,primary,NSP,2020-06-23,2020-06-24,2020-07-23,63.4817260005,57.11904116911253334761073464,67.2063780010,157,6.36268483138746665238926536,1.570,0.8028481898554253723179483031,-0.4937736323197554249009094760,time,0.5853899885353571586956409995,0.5838183249585806598982853914,29
